Date,GroupName,Gender,Age_Group,Search_Count
2022-06-22,밥/죽/덮밥,m,장년층,24.79674
2022-06-22,밥/죽/덮밥,f,청년층,64.96539
2022-06-22,밥/죽/덮밥,f,중년층,48.49493
2022-06-22,밥/죽/덮밥,f,장년층,36.39705
2022-06-22,볶음/구이,m,청년층,62.07556
2022-06-22,볶음/구이,m,중년층,45.28324
2022-06-22,볶음/구이,m,장년층,56.62144
2022-06-22,볶음/구이,f,청년층,69.90611
2022-06-22,볶음/구이,f,중년층,71.01339
2022-06-22,볶음/구이,f,장년층,71.58643
2022-06-22,브런치/샐러드,m,청년층,80.83588
2022-06-22,브런치/샐러드,m,중년층,63.63105
2022-06-22,브런치/샐러드,m,장년층,58.65853
2022-06-22,브런치/샐러드,f,청년층,78.46844
2022-06-22,브런치/샐러드,f,중년층,81.33579
2022-06-22,브런치/샐러드,f,장년층,67.93231
2022-06-22,안주/보양식,m,청년층,14.66007
2022-06-22,안주/보양식,m,중년층,12.19719
2022-06-22,안주/보양식,m,장년층,11.64089
2022-06-22,안주/보양식,f,청년층,19.09192
2022-06-22,안주/보양식,f,중년층,20.51744
2022-06-22,안주/보양식,f,장년층,20.25306
2022-06-23,찌개/국/탕,m,청년층,26.662
2022-06-23,찌개/국/탕,m,중년층,20.5381
2022-06-23,찌개/국/탕,m,장년층,18.55608
2022-06-23,찌개/국/탕,f,청년층,31.65589
2022-06-23,찌개/국/탕,f,중년층,27.38358
2022-06-23,찌개/국/탕,f,장년층,23.63438
2022-06-23,면요리,m,청년층,67.1318
2022-06-23,면요리,m,중년층,60.80217
2022-06-23,면요리,m,장년층,66.59944
2022-06-23,면요리,f,청년층,89.54612
2022-06-23,면요리,f,중년층,92.05909
2022-06-23,면요리,f,장년층,100.0
2022-06-23,밥/죽/덮밥,m,청년층,60.34334
2022-06-23,밥/죽/덮밥,m,중년층,35.92436
2022-06-23,밥/죽/덮밥,m,장년층,24.39024
2022-06-23,밥/죽/덮밥,f,청년층,59.60207
2022-06-23,밥/죽/덮밥,f,중년층,47.44069
2022-06-23,밥/죽/덮밥,f,장년층,37.39495
2022-06-23,볶음/구이,m,청년층,56.95839
2022-06-23,볶음/구이,m,중년층,45.83384
2022-06-23,볶음/구이,m,장년층,57.71963
2022-06-23,볶음/구이,f,청년층,66.48058
2022-06-23,볶음/구이,f,중년층,66.87177
2022-06-23,볶음/구이,f,장년층,69.30013
2022-06-23,브런치/샐러드,m,청년층,74.00611
2022-06-23,브런치/샐러드,m,중년층,62.14244
2022-06-23,브런치/샐러드,m,장년층,58.41463
2022-06-23,브런치/샐러드,f,청년층,71.85062
2022-06-23,브런치/샐러드,f,중년층,77.39265
2022-06-23,브런치/샐러드,f,장년층,68.75773
2022-06-23,안주/보양식,m,청년층,17.37124
2022-06-23,안주/보양식,m,중년층,16.46968
2022-06-23,안주/보양식,m,장년층,15.68849
2022-06-23,안주/보양식,f,청년층,26.56899
2022-06-23,안주/보양식,f,중년층,33.15375
2022-06-23,안주/보양식,f,장년층,29.45526
2022-06-24,찌개/국/탕,m,청년층,25.68332
2022-06-24,찌개/국/탕,m,중년층,19.68349
2022-06-24,찌개/국/탕,m,장년층,19.02595
2022-06-24,찌개/국/탕,f,청년층,29.02074
2022-06-24,찌개/국/탕,f,중년층,24.85703
2022-06-24,찌개/국/탕,f,장년층,22.7128
2022-06-24,면요리,m,청년층,56.8785
2022-06-24,면요리,m,중년층,48.86004
2022-06-24,면요리,m,장년층,48.70178
2022-06-24,면요리,f,청년층,63.89997
2022-06-24,면요리,f,중년층,58.83777
2022-06-24,면요리,f,장년층,48.2264
2022-06-24,밥/죽/덮밥,m,청년층,57.51072
2022-06-24,밥/죽/덮밥,m,중년층,40.12605
2022-06-24,밥/죽/덮밥,m,장년층,23.17073
2022-06-24,밥/죽/덮밥,f,청년층,54.1955
2022-06-24,밥/죽/덮밥,f,중년층,44.29185
2022-06-24,밥/죽/덮밥,f,장년층,38.65546
2022-06-24,볶음/구이,m,청년층,63.12769
2022-06-24,볶음/구이,m,중년층,44.31665
2022-06-24,볶음/구이,m,장년층,56.78294
2022-06-24,볶음/구이,f,청년층,64.50139
2022-06-24,볶음/구이,f,중년층,60.54811
2022-06-24,볶음/구이,f,장년층,66.09932
2022-06-24,브런치/샐러드,m,청년층,77.11518
2022-06-24,브런치/샐러드,m,중년층,58.96088
2022-06-24,브런치/샐러드,m,장년층,58.29268
2022-06-24,브런치/샐러드,f,청년층,73.8596
2022-06-24,브런치/샐러드,f,중년층,73.82922
2022-06-24,브런치/샐러드,f,장년층,65.3735
2022-06-24,안주/보양식,m,청년층,15.73135
2022-06-24,안주/보양식,m,중년층,12.84938
2022-06-24,안주/보양식,m,장년층,12.65279
2022-06-24,안주/보양식,f,청년층,21.61288
2022-06-24,안주/보양식,f,중년층,21.90554
2022-06-24,안주/보양식,f,장년층,22.30712
2022-06-25,찌개/국/탕,m,청년층,30.69556
2022-06-25,찌개/국/탕,m,중년층,26.49497
2022-06-25,찌개/국/탕,m,장년층,22.61336
2022-06-25,찌개/국/탕,f,청년층,32.39261
2022-06-25,찌개/국/탕,f,중년층,28.46952
2022-06-25,찌개/국/탕,f,장년층,24.83243
2022-06-25,면요리,m,청년층,78.35583
2022-06-25,면요리,m,중년층,73.80998
2022-06-25,면요리,m,장년층,73.25434
2022-06-25,면요리,f,청년층,78.693
2022-06-25,면요리,f,중년층,78.11928
2022-06-25,면요리,f,장년층,59.62395
2022-06-25,밥/죽/덮밥,m,청년층,67.89699
2022-06-25,밥/죽/덮밥,m,중년층,50.59523
2022-06-25,밥/죽/덮밥,m,장년층,40.1626
2022-06-25,밥/죽/덮밥,f,청년층,54.54152
2022-06-25,밥/죽/덮밥,f,중년층,50.13177
2022-06-25,밥/죽/덮밥,f,장년층,41.33403
2022-06-25,볶음/구이,m,청년층,68.91439
2022-06-25,볶음/구이,m,중년층,57.95913
2022-06-25,볶음/구이,m,장년층,70.70413
2022-06-25,볶음/구이,f,청년층,64.17153
2022-06-25,볶음/구이,f,중년층,61.5705
2022-06-25,볶음/구이,f,장년층,72.95821
2022-06-25,브런치/샐러드,m,청년층,82.61977
2022-06-25,브런치/샐러드,m,중년층,66.69585
2022-06-25,브런치/샐러드,m,장년층,63.04878
2022-06-25,브런치/샐러드,f,청년층,82.58095
2022-06-25,브런치/샐러드,f,중년층,73.31321
2022-06-25,브런치/샐러드,f,장년층,70.20222
2022-06-25,안주/보양식,m,청년층,16.0857
2022-06-25,안주/보양식,m,중년층,16.09167
2022-06-25,안주/보양식,m,장년층,14.88707
2022-06-25,안주/보양식,f,청년층,21.91645
2022-06-25,안주/보양식,f,중년층,23.28061
2022-06-25,안주/보양식,f,장년층,26.02908
2022-06-26,찌개/국/탕,m,청년층,38.4411
2022-06-26,찌개/국/탕,m,중년층,34.30157
2022-06-26,찌개/국/탕,m,장년층,28.25924
2022-06-26,찌개/국/탕,f,청년층,41.53915
2022-06-26,찌개/국/탕,f,중년층,37.30846
2022-06-26,찌개/국/탕,f,장년층,29.71682
2022-06-26,면요리,m,청년층,84.22569
2022-06-26,면요리,m,중년층,84.04701
2022-06-26,면요리,m,장년층,76.70783
2022-06-26,면요리,f,청년층,85.10191
2022-06-26,면요리,f,중년층,89.49449
2022-06-26,면요리,f,장년층,69.85849
2022-06-26,밥/죽/덮밥,m,청년층,64.63519
2022-06-26,밥/죽/덮밥,m,중년층,61.30952
2022-06-26,밥/죽/덮밥,m,장년층,31.46341
2022-06-26,밥/죽/덮밥,f,청년층,59.38581
2022-06-26,밥/죽/덮밥,f,중년층,56.88722
2022-06-26,밥/죽/덮밥,f,장년층,41.54411
2022-06-26,볶음/구이,m,청년층,84.74414
2022-06-26,볶음/구이,m,중년층,76.78942
2022-06-26,볶음/구이,m,장년층,83.81782
2022-06-26,볶음/구이,f,청년층,76.47805
2022-06-26,볶음/구이,f,중년층,82.88919
2022-06-26,볶음/구이,f,장년층,91.19776
2022-06-26,브런치/샐러드,m,청년층,87.56371
2022-06-26,브런치/샐러드,m,중년층,82.92469
2022-06-26,브런치/샐러드,m,장년층,68.04878
2022-06-26,브런치/샐러드,f,청년층,90.19144
2022-06-26,브런치/샐러드,f,중년층,85.65865
2022-06-26,브런치/샐러드,f,장년층,71.89434
2022-06-26,안주/보양식,m,청년층,17.49484
2022-06-26,안주/보양식,m,중년층,18.04823
2022-06-26,안주/보양식,m,장년층,17.57467
2022-06-26,안주/보양식,f,청년층,23.83686
2022-06-26,안주/보양식,f,중년층,28.48763
2022-06-26,안주/보양식,f,장년층,28.5186
2022-06-27,찌개/국/탕,m,청년층,26.71094
2022-06-27,찌개/국/탕,m,중년층,20.43904
2022-06-27,찌개/국/탕,m,장년층,18.77237
2022-06-27,찌개/국/탕,f,청년층,33.80936
2022-06-27,찌개/국/탕,f,중년층,30.62745
2022-06-27,찌개/국/탕,f,장년층,24.21246
2022-06-27,면요리,m,청년층,55.72576
2022-06-27,면요리,m,중년층,46.20551
2022-06-27,면요리,m,장년층,47.46659
2022-06-27,면요리,f,청년층,62.22945
2022-06-27,면요리,f,중년층,57.1132
2022-06-27,면요리,f,장년층,44.42721
2022-06-27,밥/죽/덮밥,m,청년층,63.86266
2022-06-27,밥/죽/덮밥,m,중년층,42.0168
2022-06-27,밥/죽/덮밥,m,장년층,24.39024
2022-06-27,밥/죽/덮밥,f,청년층,63.36505
2022-06-27,밥/죽/덮밥,f,중년층,49.84047
2022-06-27,밥/죽/덮밥,f,장년층,37.92016
2022-06-27,볶음/구이,m,청년층,64.32329
2022-06-27,볶음/구이,m,중년층,51.58448
2022-06-27,볶음/구이,m,장년층,67.89405
2022-06-27,볶음/구이,f,청년층,74.27048
2022-06-27,볶음/구이,f,중년층,83.55658
2022-06-27,볶음/구이,f,장년층,79.35983
2022-06-27,브런치/샐러드,m,청년층,86.49337
2022-06-27,브런치/샐러드,m,중년층,71.36602
2022-06-27,브런치/샐러드,m,장년층,75.0
2022-06-27,브런치/샐러드,f,청년층,91.34956
2022-06-27,브런치/샐러드,f,중년층,88.93973
2022-06-27,브런치/샐러드,f,장년층,73.3801
2022-06-27,안주/보양식,m,청년층,16.11866
2022-06-27,안주/보양식,m,중년층,13.39775
2022-06-27,안주/보양식,m,장년층,13.93993
2022-06-27,안주/보양식,f,청년층,23.55309
2022-06-27,안주/보양식,f,중년층,27.76643
2022-06-27,안주/보양식,f,장년층,24.55016
2022-06-28,찌개/국/탕,m,청년층,25.52254
2022-06-28,찌개/국/탕,m,중년층,20.67861
2022-06-28,찌개/국/탕,m,장년층,19.00357
2022-06-28,찌개/국/탕,f,청년층,30.91352
2022-06-28,찌개/국/탕,f,중년층,29.70888
2022-06-28,찌개/국/탕,f,장년층,24.54758
2022-06-28,면요리,m,청년층,52.9956
2022-06-28,면요리,m,중년층,44.02247
2022-06-28,면요리,m,장년층,48.17242
2022-06-28,면요리,f,청년층,59.8445
2022-06-28,면요리,f,중년층,56.624
2022-06-28,면요리,f,장년층,44.75673
2022-06-28,밥/죽/덮밥,m,청년층,60.25751
2022-06-28,밥/죽/덮밥,m,중년층,42.68207
2022-06-28,밥/죽/덮밥,m,장년층,23.33333
2022-06-28,밥/죽/덮밥,f,청년층,64.74913
2022-06-28,밥/죽/덮밥,f,중년층,53.26674
2022-06-28,밥/죽/덮밥,f,장년층,41.80672
2022-06-28,볶음/구이,m,청년층,63.36681
2022-06-28,볶음/구이,m,중년층,48.39104
2022-06-28,볶음/구이,m,장년층,64.08268
2022-06-28,볶음/구이,f,청년층,71.9868
2022-06-28,볶음/구이,f,중년층,79.80309
2022-06-28,볶음/구이,f,장년층,77.26406
2022-06-28,브런치/샐러드,m,청년층,85.52497
2022-06-28,브런치/샐러드,m,중년층,74.57676
2022-06-28,브런치/샐러드,m,장년층,70.12195
2022-06-28,브런치/샐러드,f,청년층,84.82628
2022-06-28,브런치/샐러드,f,중년층,91.25693
2022-06-28,브런치/샐러드,f,장년층,91.66322
2022-06-28,안주/보양식,m,청년층,14.21508
2022-06-28,안주/보양식,m,중년층,13.08896
2022-06-28,안주/보양식,m,장년층,13.93993
2022-06-28,안주/보양식,f,청년층,21.57328
2022-06-28,안주/보양식,f,중년층,26.08289
2022-06-28,안주/보양식,f,장년층,24.91989
2022-06-29,찌개/국/탕,m,청년층,25.43166
2022-06-29,찌개/국/탕,m,중년층,20.65557
2022-06-29,찌개/국/탕,m,장년층,20.61455
2022-06-29,찌개/국/탕,f,청년층,31.2592
2022-06-29,찌개/국/탕,f,중년층,29.43391
2022-06-29,찌개/국/탕,f,장년층,24.54758
2022-06-29,면요리,m,청년층,51.37266
2022-06-29,면요리,m,중년층,41.29044
2022-06-29,면요리,m,장년층,42.65187
2022-06-29,면요리,f,청년층,59.43475
2022-06-29,면요리,f,중년층,54.61777
2022-06-29,면요리,f,장년층,40.02713
2022-06-29,밥/죽/덮밥,m,청년층,60.34334
2022-06-29,밥/죽/덮밥,m,중년층,40.09103
2022-06-29,밥/죽/덮밥,m,장년층,20.4065
2022-06-29,밥/죽/덮밥,f,청년층,60.33737
2022-06-29,밥/죽/덮밥,f,중년층,49.71563
2022-06-29,밥/죽/덮밥,f,장년층,42.90966
2022-06-29,볶음/구이,m,청년층,64.80153
2022-06-29,볶음/구이,m,중년층,48.68469
2022-06-29,볶음/구이,m,장년층,65.31007
2022-06-29,볶음/구이,f,청년층,72.9764
2022-06-29,볶음/구이,f,중년층,75.14081
2022-06-29,볶음/구이,f,장년층,74.58402
2022-06-29,브런치/샐러드,m,청년층,84.25076
2022-06-29,브런치/샐러드,m,중년층,68.21366
2022-06-29,브런치/샐러드,m,장년층,58.29268
2022-06-29,브런치/샐러드,f,청년층,80.01654
2022-06-29,브런치/샐러드,f,중년층,80.11878
2022-06-29,브런치/샐러드,f,장년층,81.38671
2022-06-29,안주/보양식,m,청년층,15.48413
2022-06-29,안주/보양식,m,중년층,14.32944
2022-06-29,안주/보양식,m,장년층,15.38897
2022-06-29,안주/보양식,f,청년층,23.08453
2022-06-29,안주/보양식,f,중년층,27.77077
2022-06-29,안주/보양식,f,장년층,27.63947
2022-06-30,찌개/국/탕,m,청년층,25.82313
2022-06-30,찌개/국/탕,m,중년층,20.39988
2022-06-30,찌개/국/탕,m,장년층,19.78669
2022-06-30,찌개/국/탕,f,청년층,30.1428
2022-06-30,찌개/국/탕,f,중년층,27.54896
2022-06-30,찌개/국/탕,f,장년층,25.37701
2022-06-30,면요리,m,청년층,50.78113
2022-06-30,면요리,m,중년층,42.7824
2022-06-30,면요리,m,장년층,42.95437
2022-06-30,면요리,f,청년층,59.52931
2022-06-30,면요리,f,중년층,57.94831
2022-06-30,면요리,f,장년층,47.19906
2022-06-30,밥/죽/덮밥,m,청년층,63.00429
2022-06-30,밥/죽/덮밥,m,중년층,43.24229
2022-06-30,밥/죽/덮밥,m,장년층,27.88617
2022-06-30,밥/죽/덮밥,f,청년층,59.60207
2022-06-30,밥/죽/덮밥,f,중년층,46.22
2022-06-30,밥/죽/덮밥,f,장년층,38.65546
2022-06-30,볶음/구이,m,청년층,57.29316
2022-06-30,볶음/구이,m,중년층,47.59574
2022-06-30,볶음/구이,m,장년층,62.2739
2022-06-30,볶음/구이,f,청년층,67.19106
2022-06-30,볶음/구이,f,중년층,68.35329
2022-06-30,볶음/구이,f,장년층,71.53562
2022-06-30,브런치/샐러드,m,청년층,77.93068
2022-06-30,브런치/샐러드,m,중년층,62.84296
2022-06-30,브런치/샐러드,m,장년층,56.46341
2022-06-30,브런치/샐러드,f,청년층,75.82131
2022-06-30,브런치/샐러드,f,중년층,75.9517
2022-06-30,브런치/샐러드,f,장년층,79.19933
2022-06-30,안주/보양식,m,청년층,15.53358
2022-06-30,안주/보양식,m,중년층,14.24958
2022-06-30,안주/보양식,m,장년층,15.1704
2022-06-30,안주/보양식,f,청년층,22.78756
2022-06-30,안주/보양식,f,중년층,27.20815
2022-06-30,안주/보양식,f,장년층,27.91882
2022-07-01,찌개/국/탕,m,청년층,22.96399
2022-07-01,찌개/국/탕,m,중년층,18.59393
2022-07-01,찌개/국/탕,m,장년층,18.01909
2022-07-01,찌개/국/탕,f,청년층,27.876
2022-07-01,찌개/국/탕,f,중년층,23.58578
2022-07-01,찌개/국/탕,f,장년층,20.17426
2022-07-01,면요리,m,청년층,63.88593
2022-07-01,면요리,m,중년층,52.61254
2022-07-01,면요리,m,장년층,52.98714
2022-07-01,면요리,f,청년층,66.69468
2022-07-01,면요리,f,중년층,58.29915
2022-07-01,면요리,f,장년층,43.94262
2022-07-01,밥/죽/덮밥,m,청년층,58.11158
2022-07-01,밥/죽/덮밥,m,중년층,36.65966
2022-07-01,밥/죽/덮밥,m,장년층,21.05691
2022-07-01,밥/죽/덮밥,f,청년층,59.47231
2022-07-01,밥/죽/덮밥,f,중년층,39.9778
2022-07-01,밥/죽/덮밥,f,장년층,33.29831
2022-07-01,볶음/구이,m,청년층,57.19751
2022-07-01,볶음/구이,m,중년층,43.57029
2022-07-01,볶음/구이,m,장년층,57.33204
2022-07-01,볶음/구이,f,청년층,63.2073
2022-07-01,볶음/구이,f,중년층,57.83121
2022-07-01,볶음/구이,f,장년층,67.5092
2022-07-01,브런치/샐러드,m,청년층,73.34352
2022-07-01,브런치/샐러드,m,중년층,60.91652
2022-07-01,브런치/샐러드,m,장년층,57.31707
2022-07-01,브런치/샐러드,f,청년층,76.01039
2022-07-01,브런치/샐러드,f,중년층,68.42566
2022-07-01,브런치/샐러드,f,장년층,64.13536
2022-07-01,안주/보양식,m,청년층,14.5447
2022-07-01,안주/보양식,m,중년층,13.05701
2022-07-01,안주/보양식,m,장년층,13.6485
2022-07-01,안주/보양식,f,청년층,20.20721
2022-07-01,안주/보양식,f,중년층,20.36755
2022-07-01,안주/보양식,f,장년층,22.01955
2022-07-02,찌개/국/탕,m,청년층,30.63963
2022-07-02,찌개/국/탕,m,중년층,26.50649
2022-07-02,찌개/국/탕,m,장년층,24.82846
2022-07-02,찌개/국/탕,f,청년층,32.2226
2022-07-02,찌개/국/탕,f,중년층,29.85832
2022-07-02,찌개/국/탕,f,장년층,26.59182
2022-07-02,면요리,m,청년층,90.3534
2022-07-02,면요리,m,중년층,79.20299
2022-07-02,면요리,m,장년층,82.50567
2022-07-02,면요리,f,청년층,82.18113
2022-07-02,면요리,f,중년층,80.25399
2022-07-02,면요리,f,장년층,66.97034
2022-07-02,밥/죽/덮밥,m,청년층,59.14163
2022-07-02,밥/죽/덮밥,m,중년층,50.38515
2022-07-02,밥/죽/덮밥,m,장년층,24.71544
2022-07-02,밥/죽/덮밥,f,청년층,56.18512
2022-07-02,밥/죽/덮밥,f,중년층,47.26036
2022-07-02,밥/죽/덮밥,f,장년층,41.54411
2022-07-02,볶음/구이,m,청년층,67.3362
2022-07-02,볶음/구이,m,중년층,59.25608
2022-07-02,볶음/구이,m,장년층,75.22609
2022-07-02,볶음/구이,f,청년층,65.64323
2022-07-02,볶음/구이,f,중년층,62.66862
2022-07-02,볶음/구이,f,장년층,76.46386
2022-07-02,브런치/샐러드,m,청년층,84.09785
2022-07-02,브런치/샐러드,m,중년층,70.16929
2022-07-02,브런치/샐러드,m,장년층,72.31707
2022-07-02,브런치/샐러드,f,청년층,79.15386
2022-07-02,브런치/샐러드,f,중년층,75.24096
2022-07-02,브런치/샐러드,f,장년층,75.89764
2022-07-02,안주/보양식,m,청년층,18.22826
2022-07-02,안주/보양식,m,중년층,17.1192
2022-07-02,안주/보양식,m,장년층,18.13324
2022-07-02,안주/보양식,f,청년층,23.23632
2022-07-02,안주/보양식,f,중년층,24.34504
2022-07-02,안주/보양식,f,장년층,28.2146
2022-07-03,찌개/국/탕,m,청년층,38.12652
2022-07-03,찌개/국/탕,m,중년층,35.51782
2022-07-03,찌개/국/탕,m,장년층,29.64647
2022-07-03,찌개/국/탕,f,청년층,39.70871
2022-07-03,찌개/국/탕,f,중년층,37.10522
2022-07-03,찌개/국/탕,f,장년층,32.5067
2022-07-03,면요리,m,청년층,100.0
2022-07-03,면요리,m,중년층,100.0
2022-07-03,면요리,m,장년층,100.0
2022-07-03,면요리,f,청년층,94.14793
2022-07-03,면요리,f,중년층,100.0
2022-07-03,면요리,f,장년층,76.04186
2022-07-03,밥/죽/덮밥,m,청년층,61.80257
2022-07-03,밥/죽/덮밥,m,중년층,58.85854
2022-07-03,밥/죽/덮밥,m,장년층,29.43089
2022-07-03,밥/죽/덮밥,f,청년층,63.36505
2022-07-03,밥/죽/덮밥,f,중년층,55.74975
2022-07-03,밥/죽/덮밥,f,장년층,40.38865
2022-07-03,볶음/구이,m,청년층,84.98326
2022-07-03,볶음/구이,m,중년층,75.70047
2022-07-03,볶음/구이,m,장년층,84.49612
2022-07-03,볶음/구이,f,청년층,81.14691
2022-07-03,볶음/구이,f,중년층,85.0949
2022-07-03,볶음/구이,f,장년층,92.49333
2022-07-03,브런치/샐러드,m,청년층,94.59734
2022-07-03,브런치/샐러드,m,중년층,80.67717
2022-07-03,브런치/샐러드,m,장년층,69.75609
2022-07-03,브런치/샐러드,f,청년층,92.56676
2022-07-03,브런치/샐러드,f,중년층,88.3945
2022-07-03,브런치/샐러드,f,장년층,78.70408
2022-07-03,안주/보양식,m,청년층,19.64565
2022-07-03,안주/보양식,m,중년층,19.9196
2022-07-03,안주/보양식,m,장년층,19.45276
2022-07-03,안주/보양식,f,청년층,24.50999
2022-07-03,안주/보양식,f,중년층,27.25811
2022-07-03,안주/보양식,f,장년층,30.53159
2022-07-04,찌개/국/탕,m,청년층,26.24257
2022-07-04,찌개/국/탕,m,중년층,22.35096
2022-07-04,찌개/국/탕,m,장년층,21.39021
2022-07-04,찌개/국/탕,f,청년층,32.38694
2022-07-04,찌개/국/탕,f,중년층,30.84862
2022-07-04,찌개/국/탕,f,장년층,26.53317
2022-07-04,면요리,m,청년층,67.05596
2022-07-04,면요리,m,중년층,55.6675
2022-07-04,면요리,m,장년층,55.91126
2022-07-04,면요리,f,청년층,69.88863
2022-07-04,면요리,f,중년층,61.72851
2022-07-04,면요리,f,장년층,52.39387
2022-07-04,밥/죽/덮밥,m,청년층,61.11587
2022-07-04,밥/죽/덮밥,m,중년층,40.2661
2022-07-04,밥/죽/덮밥,m,장년층,23.08943
2022-07-04,밥/죽/덮밥,f,청년층,64.01384
2022-07-04,밥/죽/덮밥,f,중년층,48.68913
2022-07-04,밥/죽/덮밥,f,장년층,42.48949
2022-07-04,볶음/구이,m,청년층,65.47106
2022-07-04,볶음/구이,m,중년층,53.60332
2022-07-04,볶음/구이,m,장년층,66.66666
2022-07-04,볶음/구이,f,청년층,77.3154
2022-07-04,볶음/구이,f,중년층,87.99166
2022-07-04,볶음/구이,f,장년층,84.78343
2022-07-04,브런치/샐러드,m,청년층,91.89602
2022-07-04,브런치/샐러드,m,중년층,77.43724
2022-07-04,브런치/샐러드,m,장년층,72.31707
2022-07-04,브런치/샐러드,f,청년층,100.0
2022-07-04,브런치/샐러드,f,중년층,91.51007
2022-07-04,브런치/샐러드,f,장년층,80.60255
2022-07-04,안주/보양식,m,청년층,15.67367
2022-07-04,안주/보양식,m,중년층,14.86716
2022-07-04,안주/보양식,m,장년층,15.81801
2022-07-04,안주/보양식,f,청년층,21.73167
2022-07-04,안주/보양식,f,중년층,23.64339
2022-07-04,안주/보양식,f,장년층,24.87881
2022-07-05,찌개/국/탕,m,청년층,27.15134
2022-07-05,찌개/국/탕,m,중년층,23.28618
2022-07-05,찌개/국/탕,m,장년층,22.7849
2022-07-05,찌개/국/탕,f,청년층,33.16332
2022-07-05,찌개/국/탕,f,중년층,30.83866
2022-07-05,찌개/국/탕,f,장년층,27.87365
2022-07-05,면요리,m,청년층,66.25208
2022-07-05,면요리,m,중년층,52.95485
2022-07-05,면요리,m,장년층,56.99521
2022-07-05,면요리,f,청년층,68.40722
2022-07-05,면요리,f,중년층,59.7717
2022-07-05,면요리,f,장년층,52.31634
2022-07-05,밥/죽/덮밥,m,청년층,66.69527
2022-07-05,밥/죽/덮밥,m,중년층,40.5112
2022-07-05,밥/죽/덮밥,m,장년층,26.82926
2022-07-05,밥/죽/덮밥,f,청년층,64.2301
2022-07-05,밥/죽/덮밥,f,중년층,48.14814
2022-07-05,밥/죽/덮밥,f,장년층,40.80882
2022-07-05,볶음/구이,m,청년층,63.7494
2022-07-05,볶음/구이,m,중년층,51.43766
2022-07-05,볶음/구이,m,장년층,67.08656
2022-07-05,볶음/구이,f,청년층,79.34534
2022-07-05,볶음/구이,f,중년층,82.21233
2022-07-05,볶음/구이,f,장년층,83.05601
2022-07-05,브런치/샐러드,m,청년층,87.05402
2022-07-05,브런치/샐러드,m,중년층,71.9206
2022-07-05,브런치/샐러드,m,장년층,59.63414
2022-07-05,브런치/샐러드,f,청년층,94.15031
2022-07-05,브런치/샐러드,f,중년층,89.83545
2022-07-05,브런치/샐러드,f,장년층,79.94222
2022-07-05,안주/보양식,m,청년층,16.53893
2022-07-05,안주/보양식,m,중년층,15.76159
2022-07-05,안주/보양식,m,장년층,15.79373
2022-07-05,안주/보양식,f,청년층,22.18702
2022-07-05,안주/보양식,f,중년층,24.2625
2022-07-05,안주/보양식,f,장년층,26.61243
2022-07-06,찌개/국/탕,m,청년층,26.85774
2022-07-06,찌개/국/탕,m,중년층,22.33023
2022-07-06,찌개/국/탕,m,장년층,22.70286
2022-07-06,찌개/국/탕,f,청년층,30.53383
2022-07-06,찌개/국/탕,f,중년층,30.18112
2022-07-06,찌개/국/탕,f,장년층,26.75938
2022-07-06,면요리,m,청년층,64.78082
2022-07-06,면요리,m,중년층,52.89026
2022-07-06,면요리,m,장년층,58.05394
2022-07-06,면요리,f,청년층,66.54759
2022-07-06,면요리,f,중년층,59.52957
2022-07-06,면요리,f,장년층,50.02907
2022-07-06,밥/죽/덮밥,m,청년층,61.54506
2022-07-06,밥/죽/덮밥,m,중년층,40.58123
2022-07-06,밥/죽/덮밥,m,장년층,25.60975
2022-07-06,밥/죽/덮밥,f,청년층,68.25259
2022-07-06,밥/죽/덮밥,f,중년층,48.73075
2022-07-06,밥/죽/덮밥,f,장년층,46.16596
2022-07-06,볶음/구이,m,청년층,60.01912
2022-07-06,볶음/구이,m,중년층,46.82491
2022-07-06,볶음/구이,m,장년층,64.43798
2022-07-06,볶음/구이,f,청년층,73.99137
2022-07-06,볶음/구이,f,중년층,75.64727
2022-07-06,볶음/구이,f,장년층,78.78826
2022-07-06,브런치/샐러드,m,청년층,81.19266
2022-07-06,브런치/샐러드,m,중년층,69.49795
2022-07-06,브런치/샐러드,m,장년층,58.17073
2022-07-06,브런치/샐러드,f,청년층,88.4779
2022-07-06,브런치/샐러드,f,중년층,86.35965
2022-07-06,브런치/샐러드,f,장년층,73.75154
2022-07-06,안주/보양식,m,청년층,16.48949
2022-07-06,안주/보양식,m,중년층,15.38625
2022-07-06,안주/보양식,m,장년층,16.76515
2022-07-06,안주/보양식,f,청년층,21.90325
2022-07-06,안주/보양식,f,중년층,23.42399
2022-07-06,안주/보양식,f,장년층,25.684
2022-07-07,찌개/국/탕,m,청년층,25.96994
2022-07-07,찌개/국/탕,m,중년층,22.58361
2022-07-07,찌개/국/탕,m,장년층,22.64319
2022-07-07,찌개/국/탕,f,청년층,31.56522
2022-07-07,찌개/국/탕,f,중년층,30.19706
2022-07-07,찌개/국/탕,f,장년층,27.76474
2022-07-07,면요리,m,청년층,58.4711
2022-07-07,면요리,m,중년층,48.31105
2022-07-07,면요리,m,장년층,49.93698
2022-07-07,면요리,f,청년층,61.77768
2022-07-07,면요리,f,중년층,54.55848
2022-07-07,면요리,f,장년층,46.65632
2022-07-07,밥/죽/덮밥,m,청년층,63.17596
2022-07-07,밥/죽/덮밥,m,중년층,42.22689
2022-07-07,밥/죽/덮밥,m,장년층,20.4065
